MeetingDate,MeetingType,BodyName,EventInSiteURL,EventAgendaFile,EventMinutesFile,EventVideoPath,MatterTypeName,MatterRequester,AgendaItemNumber,AgendaItemTitle,AgendaItemDescription,MatterPassedDate,MatterNotes,EventItemConsent,EventItemPassedFlag,EventItemTally,IndexName,ActionName,ActionText,EventItemAgendaNote,EventItemMinutesNote,Mover,Seconder,MatterSponsors,MatterAttachmentURLs,EventItemVideo,ResultsURL,FileNumber,FileDetailURL,Kate Gallego (Mayor),Ann O'Brien (D1-Vice Mayor),Jim Waring (D2),Debra Stark (D3),Laura Pastor (D4),Betty Guardado (D5),Kevin Robinson (D6),Yassamin Ansari (D7),Kesha Hodge Washington (D8)
2024-02-21,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2312&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=1137953&GUID=DCDFB538-92E2-4B9D-93FE-68668560CC24&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,Ordinance-S,,61,48th Street: South Pointe Parkway to Baseline Road - Design-Build Services Amendment - ST85100355 (Ordinance S-50605),"The purpose of this project is to improve the segment of 48th Street from the roundabout on South Pointe Parkway to Baseline Road to change the classification from a private local road to a standard section C-M major arterial and classify it as a pubic street with a 110-foot right-of-way. This amendment is necessary because of changes to Salt River Project contracts, installation of additional electrical conduits and asphalt pavement, unforeseen utility conflicts, and various miscellaneous work required to complete the project. This amendment will provide additional funds and time to the agreement. The term of the agreement amendment is 153 calendar days from the issuance of the Notice to Proceed. Work scope identified and incorporated into the agreement prior to the end of the term may be agreed to by the parties, and work may extend past the termination of the agreement. No additional changes may be executed after the end of the term. Funding for this amendment is available in the Street Transportation Department's Capital Improvement Program budget. The Budget and Research Department will separately review and approve funding availability prior to the execution of any amendments. Payments may be made up to agreement limits for all rendered agreement services, which may extend past the agreement termination. Concurrence/Previous Council Action",,,1,1,,,adopted,This item was adopted.,,,,,,,https://www.youtube.com/watch?v=04GOmfa2UkM,https://phoenix.legistar.com/View.ashx?M=E2&ID=1137953&GUID=DCDFB538-92E2-4B9D-93FE-68668560CC24&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,24-0207,https://phoenix.legistar.com/LegislationDetail.aspx?ID=6517424&GUID=5229777F-D8A4-422F-938B-5B5741D4919C&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-02-21,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2312&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=1137953&GUID=DCDFB538-92E2-4B9D-93FE-68668560CC24&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,Ordinance-S,,62,Request to Revoke Contract 154012-0 (Revocable Permit 2020101) (Ordinance S-50606),"It was determined the existing revocable permit, approved through Contract 154012-0, did not accurately account for all nonstandard items in the right of way. As a result, a new revocable permit, Contract 159469-0, was issued for the same property and ownership at the southeast corner of Garfield Street and 6th Street for the use and maintenance of approximately 1,495 square feet of shade canopy, outdoor dining with tables and chairs, benches, planter pots, trash receptacles, bike racks and bike station, (2) Fire Department Connection (FDC) locations, raised steel edging at planters and gas meter with enclosure within the City public right-of-way. This request is made to remove duplication of contracts assigned to the property and the owner. There is no financial impact. 815-821 N. 6th St (southeast corner of Garfield Street and 6th Street) This item is submitted by Deputy City Manager Alan Stephenson, the Street Transportation Director and the City Engineer.",,,1,1,,,adopted,This item was adopted.,,,,,,,https://www.youtube.com/watch?v=04GOmfa2UkM,https://phoenix.legistar.com/View.ashx?M=E2&ID=1137953&GUID=DCDFB538-92E2-4B9D-93FE-68668560CC24&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,24-0208,https://phoenix.legistar.com/LegislationDetail.aspx?ID=6517425&GUID=23647F69-15DC-4663-9757-3616F2D6DF72&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-02-21,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2312&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=1137953&GUID=DCDFB538-92E2-4B9D-93FE-68668560CC24&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,Ordinance-S,,64,Apply for U.S. Department of Transportation Rebuilding American Infrastructure with Sustainability and Equity Grant Opportunity for Federal Fiscal Year 2023-24 - Federal Bipartisan Infrastructure Law Funding (2 of 2) (Ordinance S-50609),"The Street Transportation Department is submitting two separate grant applications for consideration under the FFY 2023-24 USDOT RAISE grant. The first grant submittal is a planning grant that would be used to engage with the community on the final design and environmental study for a multi-modal transportation improvement project along the scenic, historic Dobbins Road corridor between 27th and Central avenues. The project would include bicycle and pedestrian improvements; new curb, gutter, sidewalk, and streetlights; and Americans with Disabilities Act (ADA) and transit improvements. The second grant submittal would be a capital construction grant to advance the detailed design of a new 1.2-mile multi-lane roadway on 64th Street from Bell Road to Mayo Boulevard. It would also provide the funding to construct the new roadway, including a new roadway bridge across the Central Arizona Project (CAP) Canal that would connect Phoenix residents south of the canal to a growing educational, medical, and commercial area north of the canal to Mayo Boulevard. In addition to the new roadway connection, the project would include multi-modal amenities, including bike lanes and pedestrian facilities, streetlights, traffic signals, and drainage improvements. The project will include a public-private partnership with both Arizona State University and Mayo Clinic, each with a financial commitment of up to $2 million. The USDOT issued a Notice of Funding Opportunity for the FFY 2023-24 RAISE grant program on Nov. 30, 2023. The deadline for application submittal is Feb. 28, 2024. RAISE grants are awarded on a competitive basis considering these evaluative criteria: The FFY 2023-24 RAISE grant specifies that the minimum award amount for urban projects must be at least $5 million and no greater than $25 million. The estimated total cost for each project is approximately $5.2 million for the planning grant and $40 million for the capital construction grant. The maximum federal participat",,,1,1,,,adopted,This item was adopted.,,,,,,,https://www.youtube.com/watch?v=04GOmfa2UkM,https://phoenix.legistar.com/View.ashx?M=E2&ID=1137953&GUID=DCDFB538-92E2-4B9D-93FE-68668560CC24&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,24-0223,https://phoenix.legistar.com/LegislationDetail.aspx?ID=6517433&GUID=ADA3093E-D3D8-44BA-86BC-AD7C795B7361&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-02-21,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2312&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=1137953&GUID=DCDFB538-92E2-4B9D-93FE-68668560CC24&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,Ordinance-S,,65,Apply for U.S. Bureau of Reclamation Grant Opportunity for Federal Fiscal Years 2023 and 2024 - WaterSMART: Title XVI congressionally Authorized Water Reclamation and Reuse Projects (Ordinance S-50582),"The WaterSMART Program provides a framework for Federal leadership and assistance to stretch and secure water supplies for future generations in support of the Department’s priorities. Through WaterSMART, the Bureau of Reclamation leverages Federal and non-Federal funding to support stakeholder efforts to stretch scarce water supplies and avoid conflicts over water. If grant funding is awarded, the 91st Avenue WWTP Solids Improvements Phase 2 project will develop an engineering design that includes improved biological treatment of residuals from the WWTP to meet future regulations. The design will entail enhancements that will enable the plant to continue to treat residual solids reliably and successfully and thus improve overall quality of the plant effluent. These enhancements are a critical element in the development of the Advanced Water Purification program, since the WWTP's effluent will be used to produce reclaimed water. If awarded, the City of Phoenix will use grant funds for design for the following: The grant submittal deadline was Dec. 7, 2023. The estimated total cost for the project is approximately $4 million. The maximum federal participation rate is 25 percent with a minimum local match of 75 percent of the total eligible project cost. If awarded, the federal match would not exceed $1 million and the City’s costs would be approximately $3 million for the local match. Funding for the local match on awarded grants will be incorporated into future Capital Improvement Program budgets, and is anticipated to utilize revenue funds. Potential grant funding received is available through the U.S. Bureau of Reclamation.",,,1,1,,,adopted,This item was adopted.,,,,,,,https://www.youtube.com/watch?v=04GOmfa2UkM,https://phoenix.legistar.com/View.ashx?M=E2&ID=1137953&GUID=DCDFB538-92E2-4B9D-93FE-68668560CC24&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,23-3051,https://phoenix.legistar.com/LegislationDetail.aspx?ID=6517384&GUID=66047CF2-D126-4ECB-A28C-6455C49A06A5&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-02-21,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2312&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=1137953&GUID=DCDFB538-92E2-4B9D-93FE-68668560CC24&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,Ordinance-S,,66,Polymers - IFB- 1718- 36 - Amendment (Ordinance S-50593),"The purpose of the amendment is to extend the term of the agreement for an additional four years and add incremental funds to continue the supply of potable polymers for water production and non-potable polymers for the treatment of wastewater for the Water Services Department.  The additional time and funds will allow the Wastewater and Water Production Divisions to continue to provide quality water services to the City's water customers without interruption or adding significant cost to the department operations. This agreement is used for supplying polymer products that are proprietary to Polydyne, Inc. which are compliant with the City's Water Production and Wastewater production systems. Polydyne, Inc. is one of the largest providers of proprietary polymers in the industry. This amendment will extend the end date of the agreement term from Feb. 29, 2024 to Feb. 28, 2028. The initial authorization for Polymers was for an expenditure not-to-exceed $25,000,000.  An amendment increased the authorization for the agreement by $16,862,000. This amendment will increase the authorization for the agreement by an additional $48,000,000, for a new total not-to-exceed agreement value of $89,862,000. Concurrence/Previous Council Action",,,1,1,,,adopted,This item was adopted.,,,,,,,https://www.youtube.com/watch?v=04GOmfa2UkM,https://phoenix.legistar.com/View.ashx?M=E2&ID=1137953&GUID=DCDFB538-92E2-4B9D-93FE-68668560CC24&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,24-0086,https://phoenix.legistar.com/LegislationDetail.aspx?ID=6517397&GUID=D3799FD9-465E-4B07-8035-8153971AC584&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-02-21,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2312&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=1137953&GUID=DCDFB538-92E2-4B9D-93FE-68668560CC24&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,Ordinance-S,,67,Intergovernmental Agreement with Arizona Department of Transportation to Protect City of Phoenix Water Main at Interstate 17 and Greenway Road (Ordinance S-50595),"The I-17 Drainage Improvement Project upgraded cross street drainage facilities along I-17 from Greenway Road to the Arizona Canal Diversion Channel north of Dunlap Avenue.  The Water Services Department owns a 48-inch water main crossing I-17 at Greenway Road. This water main was installed after I-17 was constructed. Therefore, the water main does not have prior rights and if in conflict, must be relocated at the expense of the City. Arizona Department of Transportation (ADOT) modified their design and construction to protect the existing 48-inch water main in place. The City will reimburse ADOT for the construction costs associated with the modifications. The term of this agreement is one year from the effective date. The total value for this agreement will not exceed $45,000. Funding for this project is available in the Water Services Department's Capital Improvement Program Budget. I-17 at Greenway Road Council Districts: 1 and 3",,,1,1,,,adopted,This item was adopted.,,,,,,,https://www.youtube.com/watch?v=04GOmfa2UkM,https://phoenix.legistar.com/View.ashx?M=E2&ID=1137953&GUID=DCDFB538-92E2-4B9D-93FE-68668560CC24&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,24-0103,https://phoenix.legistar.com/LegislationDetail.aspx?ID=6517401&GUID=F48929A4-CDB8-4F04-9B51-EBC848A81FB7&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-02-21,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2312&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=1137953&GUID=DCDFB538-92E2-4B9D-93FE-68668560CC24&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,,PLANNING AND ZONING MATTERS,,,,0,,,,,,,,,,,,https://www.youtube.com/watch?v=04GOmfa2UkM,https://phoenix.legistar.com/View.ashx?M=E2&ID=1137953&GUID=DCDFB538-92E2-4B9D-93FE-68668560CC24&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,,,,,,,
2024-02-21,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2312&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=1137953&GUID=DCDFB538-92E2-4B9D-93FE-68668560CC24&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,Zoning Plat,,74,Final Plat - 134 E. Bethany Home Road - PLAT 230107 - Northwest Corner of Bethany Home Road and 2nd Street,Staff requests that the above plat be approved by the City Council and certified by the City Clerk. Recording of the plat dedicates the streets and easements as shown to the public. Generally located at the northwest corner of Bethany Home Road and 2nd Street This item is submitted by Deputy City Manager Alan Stephenson and the Planning and Development Department.,,,1,1,,,approved,This item was approved.,,,,,,,https://www.youtube.com/watch?v=04GOmfa2UkM,https://phoenix.legistar.com/View.ashx?M=E2&ID=1137953&GUID=DCDFB538-92E2-4B9D-93FE-68668560CC24&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,24-0113,https://phoenix.legistar.com/LegislationDetail.aspx?ID=6517404&GUID=124DF136-34A7-43DD-96DE-8FFEE7B1E32C&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-02-21,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2312&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=1137953&GUID=DCDFB538-92E2-4B9D-93FE-68668560CC24&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,Zoning Plat,,73,Final Plat - Encantado Estates - PLAT 230101 - Northwest Corner of Encanto Boulevard and 79th Avenue,Staff requests that the above plat be approved by the City Council and certified by the City Clerk. Recording of the plat dedicates the streets and easements as shown to the public. Generally located at the northwest corner of Encanto Boulevard and 79th Avenue This item is submitted by Deputy City Manager Alan Stephenson and the Planning and Development Department.,,,1,1,,,approved,This item was approved.,,,,,,,https://www.youtube.com/watch?v=04GOmfa2UkM,https://phoenix.legistar.com/View.ashx?M=E2&ID=1137953&GUID=DCDFB538-92E2-4B9D-93FE-68668560CC24&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,24-0164,https://phoenix.legistar.com/LegislationDetail.aspx?ID=6517414&GUID=823015BF-A0EA-4A01-8C7A-6BA84B84681C&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-02-21,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2312&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=1137953&GUID=DCDFB538-92E2-4B9D-93FE-68668560CC24&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,Zoning Plat,,69,Final Plat - Verdin-Development Parcel A1 - PLAT 230032 - West of Cave Creek Road and South of Sonoran Desert Drive,Staff requests that the above plat be approved by the City Council and certified by the City Clerk. Recording of the plat dedicates the streets and easements as shown to the public. Generally located west of Cave Creek Road and south of Sonoran Desert Drive This item is submitted by Deputy City Manager Alan Stephenson and the Planning and Development Department.,,,1,1,,,approved,This item was approved.,,,,,,,https://www.youtube.com/watch?v=04GOmfa2UkM,https://phoenix.legistar.com/View.ashx?M=E2&ID=1137953&GUID=DCDFB538-92E2-4B9D-93FE-68668560CC24&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,24-0176,https://phoenix.legistar.com/LegislationDetail.aspx?ID=6517418&GUID=3086AC5E-E5CE-4856-BE80-90B3022F53AC&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-02-21,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2312&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=1137953&GUID=DCDFB538-92E2-4B9D-93FE-68668560CC24&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,Zoning Plat,,72,Final Plat - Verdin-Development Parcel A4 - PLAT 230031 - West of Cave Creek Road and South of Sonoran Desert Drive,Staff requests that the above plat be approved by the City Council and certified by the City Clerk. Recording of the plat dedicates the streets and easements as shown to the public. Generally located west of Cave Creek Road and South of Sonoran Desert Drive This item is submitted by Deputy City Manager Alan Stephenson and the Planning and Development Department.,,,1,1,,,approved,This item was approved.,,,,,,,https://www.youtube.com/watch?v=04GOmfa2UkM,https://phoenix.legistar.com/View.ashx?M=E2&ID=1137953&GUID=DCDFB538-92E2-4B9D-93FE-68668560CC24&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,24-0179,https://phoenix.legistar.com/LegislationDetail.aspx?ID=6517419&GUID=3B6A12FE-1C18-427E-9A1F-6C849DB5A0AC&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-02-21,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2312&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=1137953&GUID=DCDFB538-92E2-4B9D-93FE-68668560CC24&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,Zoning Plat,,70,Final Plat - Verdin-Development Parcel A2 - PLAT 230033 - West Cave Creek Road and South of Sonoran Desert Drive,Staff requests that the above plat be approved by the City Council and certified by the City Clerk. Recording of the plat dedicates the streets and easements as shown to the public. Generally located west of Cave Creek Road and south of Sonoran Desert Drive This item is submitted by Deputy City Manager Alan Stephenson and the Planning and Development Department.,,,1,1,,,approved,This item was approved.,,,,,,,https://www.youtube.com/watch?v=04GOmfa2UkM,https://phoenix.legistar.com/View.ashx?M=E2&ID=1137953&GUID=DCDFB538-92E2-4B9D-93FE-68668560CC24&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,24-0180,https://phoenix.legistar.com/LegislationDetail.aspx?ID=6517420&GUID=258686A3-9A04-486B-8619-D59BAF5B0BCF&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-02-21,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2312&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=1137953&GUID=DCDFB538-92E2-4B9D-93FE-68668560CC24&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,Zoning Plat,,71,Final Plat - Verdin-Development Parcel A3 - PLAT 230034 - West of Cave Creek Road and South of Sonoran Desert Drive,Staff requests that the above plat be approved by the City Council and certified by the City Clerk. Recording of the plat dedicates the streets and easements as shown to the public. Generally located west of Cave Creek Road and south of Sonoran Desert Drive This item is submitted by Deputy City Manager Alan Stephenson and the Planning and Development Department.,,,1,1,,,approved,This item was approved.,,,,,,,https://www.youtube.com/watch?v=04GOmfa2UkM,https://phoenix.legistar.com/View.ashx?M=E2&ID=1137953&GUID=DCDFB538-92E2-4B9D-93FE-68668560CC24&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,24-0182,https://phoenix.legistar.com/LegislationDetail.aspx?ID=6517421&GUID=3BA63CE1-CE3B-4210-9D96-17AB1AA34344&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-02-21,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2312&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=1137953&GUID=DCDFB538-92E2-4B9D-93FE-68668560CC24&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,Zoning Plat,,76,Final Plat - Sunland Manor - PLAT 220087 - Northwest Corner of Sunland Avenue and 15th Avenue,Staff requests that the above plat be approved by the City Council and certified by the City Clerk. Recording of the plat dedicates the streets and easements as shown to the public. Generally located at the northwest corner of Sunland Avenue and 15th Avenue This item is submitted by Deputy City Manager Alan Stephenson and the Planning and Development Department.,,,1,1,,,approved,This item was approved.,,,,,,,https://www.youtube.com/watch?v=04GOmfa2UkM,https://phoenix.legistar.com/View.ashx?M=E2&ID=1137953&GUID=DCDFB538-92E2-4B9D-93FE-68668560CC24&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,24-0183,https://phoenix.legistar.com/LegislationDetail.aspx?ID=6517422&GUID=668AF15F-0B5C-4A69-8AF0-814CE4B7D0F3&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-02-21,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2312&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=1137953&GUID=DCDFB538-92E2-4B9D-93FE-68668560CC24&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,Zoning Plat,,75,Final Plat - 56th Street & Camelback - PLAT 230097 - East of 56th Street and North of Camelback Road,Staff requests that the above plat be approved by the City Council and certified by the City Clerk. Recording of the plat dedicates the streets and easements as shown to the public. Generally located east of 56th Street and north of Camelback Road This item is submitted by Deputy City Manager Alan Stephenson and the Planning and Development Department.,,,1,1,,,approved,This item was approved.,,,,,,,https://www.youtube.com/watch?v=04GOmfa2UkM,https://phoenix.legistar.com/View.ashx?M=E2&ID=1137953&GUID=DCDFB538-92E2-4B9D-93FE-68668560CC24&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,24-0213,https://phoenix.legistar.com/LegislationDetail.aspx?ID=6517428&GUID=5DDF0FA4-103E-492A-99D7-25A1B1A3BFB5&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-02-21,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2312&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=1137953&GUID=DCDFB538-92E2-4B9D-93FE-68668560CC24&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,Zoning Plat,,68,Final Plat - Meritum Sonoran Desert - PLAT 230015 - Northwest Corner of 29th Avenue and Sonoran Desert Drive,Staff requests that the above plat be approved by the City Council and certified by the City Clerk. Recording of the plat dedicates the streets and easements as shown to the public. Generally located at the northwest corner of 29th Avenue and Sonoran Desert Drive This item is submitted by Deputy City Manager Alan Stephenson and the Planning and Development Department.,,,1,1,,,approved,This item was approved.,,,,,,,https://www.youtube.com/watch?v=04GOmfa2UkM,https://phoenix.legistar.com/View.ashx?M=E2&ID=1137953&GUID=DCDFB538-92E2-4B9D-93FE-68668560CC24&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,24-0241,https://phoenix.legistar.com/LegislationDetail.aspx?ID=6517435&GUID=99F075CC-CD77-48BE-B5FF-C8C9C8473DBF&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-02-21,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2312&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=1137953&GUID=DCDFB538-92E2-4B9D-93FE-68668560CC24&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,,"REPORTS FROM CITY MANAGER, COMMITTEES OR CITY OFFICIALS",,,,0,,,,,,,,,,,,https://www.youtube.com/watch?v=04GOmfa2UkM,https://phoenix.legistar.com/View.ashx?M=E2&ID=1137953&GUID=DCDFB538-92E2-4B9D-93FE-68668560CC24&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,,,,,,,
2024-02-21,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2312&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=1137953&GUID=DCDFB538-92E2-4B9D-93FE-68668560CC24&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,,ADD-ON ITEMS,,,,0,,,,,,,,,,,,https://www.youtube.com/watch?v=04GOmfa2UkM,https://phoenix.legistar.com/View.ashx?M=E2&ID=1137953&GUID=DCDFB538-92E2-4B9D-93FE-68668560CC24&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,,,,,,,
2024-02-21,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2312&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=1137953&GUID=DCDFB538-92E2-4B9D-93FE-68668560CC24&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,,ADJOURN,,,,0,,,,,,,,,,,,https://www.youtube.com/watch?v=04GOmfa2UkM,https://phoenix.legistar.com/View.ashx?M=E2&ID=1137953&GUID=DCDFB538-92E2-4B9D-93FE-68668560CC24&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,,,,,,,
